datetime,open,high,low,close,marketVolume
2019-02-08 11:55:00,300.6,300.995,300.6,300.76,7066.4
2019-02-08 12:00:00,300.615,301.76,300.615,301.755,17213.75
2019-02-08 12:05:00,301.82,301.82,301.4,301.42,12555.8
2019-02-08 12:10:00,301.39,301.44,300.89,300.89,15831.4
2019-02-08 12:15:00,301.135,301.17,301.135,301.17,11709.2
2019-02-08 12:20:00,301.07,301.33,301.07,301.33,10923.2
2019-02-08 12:25:00,301.16,301.71,301.16,301.71,12398.4
2019-02-08 12:30:00,301.7,301.95,301.7,301.95,12481.2
2019-02-08 12:35:00,302.33,302.45,301.97,301.97,7808.0
2019-02-08 12:40:00,302.23,302.23,302.23,302.23,4624.0
2019-02-08 12:45:00,302.73,303.67,302.54,303.67,22729.6
2019-02-08 12:50:00,303.6,303.94,303.31,303.91,12061.0
2019-02-08 12:55:00,303.915,303.915,303.38,303.38,12141.0
2019-02-08 13:00:00,303.23,303.23,303.23,303.23,3105.25
2019-02-08 13:05:00,303.71,303.86,303.5,303.86,4611.8
2019-02-08 13:10:00,304.08,304.74,304.08,304.63,10668.8
2019-02-08 13:15:00,304.62,304.62,304.62,304.62,5596.0
2019-02-08 13:20:00,304.5,304.73,304.5,304.57,4226.0
2019-02-08 13:25:00,303.9,304.2,303.9,303.91,6577.8
2019-02-08 13:30:00,303.82,304.175,303.52,304.175,6232.2
2019-02-08 13:35:00,304.0,304.0,304.0,304.0,4163.2
2019-02-08 13:40:00,304.04,304.34,303.81,304.03,5975.0
2019-02-08 13:45:00,304.015,304.325,304.015,304.325,2737.6
2019-02-08 13:50:00,304.73,304.73,304.21,304.21,5175.8
2019-02-08 13:55:00,304.45,304.45,304.45,304.45,5252.6
2019-02-08 14:00:00,305.315,305.315,305.315,305.315,12826.5
2019-02-08 14:05:00,305.505,305.9,305.505,305.63,10401.0
2019-02-08 14:10:00,305.56,306.58,305.5,306.29,14465.2
2019-02-08 14:15:00,306.02,306.59,305.9,306.59,9448.2
2019-02-08 14:20:00,306.68,306.68,305.95,306.12,9163.6
2019-02-08 14:25:00,306.355,306.365,306.355,306.365,8390.2
2019-02-08 14:30:00,307.015,307.015,306.74,306.95,11528.2
2019-02-08 14:35:00,307.01,307.01,305.74,305.74,20009.0
2019-02-08 14:40:00,306.0,306.17,305.91,306.05,5841.0
2019-02-08 14:45:00,306.08,306.82,306.06,306.82,5256.8
2019-02-08 14:50:00,306.46,306.46,306.34,306.345,3905.4
2019-02-08 14:55:00,306.345,306.345,306.08,306.08,4790.0
2019-02-08 15:00:00,305.975,305.975,305.78,305.78,4914.25
2019-02-08 15:05:00,305.92,305.94,305.74,305.865,4778.0
2019-02-08 15:10:00,305.8,306.39,305.8,306.39,5722.4
2019-02-08 15:15:00,306.58,306.58,306.325,306.33,4834.2
2019-02-08 15:20:00,306.16,306.16,305.065,305.065,16122.2
2019-02-08 15:25:00,305.08,305.99,305.05,305.91,11829.2
2019-02-08 15:30:00,305.94,305.94,305.51,305.56,8853.0
2019-02-08 15:35:00,305.52,305.895,305.52,305.895,7658.6
2019-02-08 15:40:00,305.76,305.76,305.3,305.38,9901.6
2019-02-08 15:45:00,305.415,305.79,305.415,305.56,13054.0
2019-02-08 15:50:00,305.595,305.65,305.32,305.39,13620.4
2019-02-08 15:55:00,305.47,305.76,305.09,305.72,41302.6
2019-02-11 09:30:00,311.55,313.135,310.7,312.565,93799.6
2019-02-11 09:35:00,312.52,315.65,312.52,315.65,83807.0
2019-02-11 09:40:00,315.06,315.15,312.09,312.4,65081.2
2019-02-11 09:45:00,312.68,314.33,312.595,314.33,48113.8
2019-02-11 09:50:00,313.46,314.94,313.43,314.74,35526.0
2019-02-11 09:55:00,314.74,316.7,314.1,316.66,62166.0
2019-02-11 10:00:00,316.59,317.24,316.24,316.82,40149.0
2019-02-11 10:05:00,316.98,318.34,316.46,317.96,50709.8
2019-02-11 10:10:00,317.64,317.64,316.5,316.9,32382.6
2019-02-11 10:15:00,316.96,317.63,316.88,317.07,17572.6
2019-02-11 10:20:00,317.03,317.72,316.17,316.17,28577.4
2019-02-11 10:25:00,315.52,316.13,315.25,315.73,30439.2
2019-02-11 10:30:00,315.815,316.625,315.06,316.475,20972.4
2019-02-11 10:35:00,316.27,316.27,315.985,316.16,12915.6
2019-02-11 10:40:00,315.74,316.36,315.505,315.505,10805.0
2019-02-11 10:45:00,315.66,315.7,314.41,314.41,33946.8
2019-02-11 10:50:00,314.21,314.82,313.86,313.86,19079.6
2019-02-11 10:55:00,314.14,314.89,314.14,314.85,14662.4
2019-02-11 11:00:00,315.03,315.08,314.82,314.86,10151.75
2019-02-11 11:05:00,314.63,314.63,313.11,313.52,17417.8
2019-02-11 11:10:00,314.02,314.02,313.74,313.97,10852.6
2019-02-11 11:15:00,314.32,314.98,314.02,314.02,6503.0
2019-02-11 11:20:00,314.05,315.0,314.05,315.0,9170.8
2019-02-11 11:25:00,314.905,314.905,314.2,314.75,7647.8
2019-02-11 11:30:00,314.31,314.73,314.19,314.73,8659.2
2019-02-11 11:35:00,314.31,314.31,313.745,313.745,11281.6
2019-02-11 11:40:00,314.0,314.08,313.65,313.89,17550.6
2019-02-11 11:45:00,314.22,314.59,314.22,314.31,9831.8
2019-02-11 11:50:00,314.25,314.63,314.17,314.63,13711.2
2019-02-11 11:55:00,314.78,315.48,314.7,314.88,23478.2
2019-02-11 12:00:00,315.415,315.56,315.12,315.12,15613.75
2019-02-11 12:05:00,315.13,316.14,315.13,316.0,17456.2
2019-02-11 12:10:00,316.0,316.0,315.77,315.91,14422.4
2019-02-11 12:15:00,315.985,316.29,315.67,315.67,13032.4
2019-02-11 12:20:00,315.8,316.25,315.68,316.19,7870.8
2019-02-11 12:25:00,316.26,316.27,315.99,316.0,8571.4
2019-02-11 12:30:00,315.93,316.18,315.39,316.18,17270.4
2019-02-11 12:35:00,316.28,317.0,316.11,316.8,27256.4
2019-02-11 12:40:00,316.82,316.95,316.8,316.8,11975.2
2019-02-11 12:45:00,316.68,316.73,316.58,316.58,7948.8
2019-02-11 12:50:00,316.03,316.03,315.61,315.89,9863.0
2019-02-11 12:55:00,316.095,316.165,315.79,315.925,4161.2
2019-02-11 13:00:00,315.59,315.96,315.59,315.96,3779.5
2019-02-11 13:05:00,315.845,315.845,315.845,315.845,3651.4
2019-02-11 13:10:00,316.16,316.16,315.365,315.365,8077.0
2019-02-11 13:15:00,315.44,315.44,315.355,315.44,2727.4
2019-02-11 13:20:00,315.53,315.53,315.355,315.355,5302.6
2019-02-11 13:25:00,315.325,315.5,314.76,314.76,9465.4
2019-02-11 13:30:00,315.165,315.165,314.91,314.91,3838.8
2019-02-11 13:35:00,314.66,314.66,314.145,314.15,10495.0
2019-02-11 13:40:00,314.24,314.24,313.625,313.72,14707.2
2019-02-11 13:45:00,313.635,313.855,313.5,313.855,10864.8
2019-02-11 13:50:00,314.11,314.11,314.11,314.11,7111.2
2019-02-11 13:55:00,314.105,314.105,313.8,313.8,6099.4
2019-02-11 14:00:00,313.76,314.05,313.73,314.05,10534.0
2019-02-11 14:05:00,313.945,314.57,313.945,314.32,8291.6
2019-02-11 14:10:00,314.66,314.66,314.66,314.66,9968.4
2019-02-11 14:15:00,314.81,314.81,314.09,314.09,10129.4
2019-02-11 14:20:00,314.01,314.4,313.85,313.85,6411.0
2019-02-11 14:25:00,313.82,313.85,313.82,313.85,4392.4
2019-02-11 14:30:00,314.45,314.45,313.85,313.85,4901.8
2019-02-11 14:35:00,314.01,314.01,313.535,313.79,7975.0
2019-02-11 14:40:00,313.85,314.22,313.845,314.0,6191.4
2019-02-11 14:45:00,314.055,314.055,312.995,313.03,13807.0
2019-02-11 14:50:00,313.01,313.43,312.79,313.38,8294.8
2019-02-11 14:55:00,313.375,314.08,313.375,313.85,8064.6
2019-02-11 15:00:00,313.82,313.85,313.74,313.85,5418.75
2019-02-11 15:05:00,313.625,313.65,313.595,313.65,5205.6
2019-02-11 15:10:00,313.66,313.66,313.345,313.405,5823.4
2019-02-11 15:15:00,313.39,313.7,313.27,313.7,7400.0
2019-02-11 15:20:00,313.425,313.515,313.41,313.46,7104.8
2019-02-11 15:25:00,313.9,313.9,313.71,313.71,10334.2
2019-02-11 15:30:00,313.81,314.25,313.405,313.5,15356.0
2019-02-11 15:35:00,313.49,313.49,313.385,313.385,8040.0
2019-02-11 15:40:00,312.42,312.995,312.42,312.995,20287.4
2019-02-11 15:45:00,312.89,313.11,312.31,312.6,20432.6
2019-02-11 15:50:00,312.565,313.515,312.565,313.5,19381.2
2019-02-11 15:55:00,313.02,313.45,312.75,312.83,44823.2
2019-02-12 09:30:00,316.32,316.32,314.07,314.125,62165.6
2019-02-12 09:35:00,314.71,315.63,314.45,315.21,38247.6
2019-02-12 09:40:00,315.65,316.79,315.65,316.375,46871.4
2019-02-12 09:45:00,316.6,317.51,316.48,317.47,46447.6
2019-02-12 09:50:00,317.0,317.25,316.705,317.25,18685.4
2019-02-12 09:55:00,316.95,317.095,316.615,316.69,14814.4
2019-02-12 10:00:00,316.82,317.26,316.82,317.18,12132.5
2019-02-12 10:05:00,316.68,316.86,315.89,315.89,16815.0
2019-02-12 10:10:00,316.83,316.83,315.86,316.03,10766.4
2019-02-12 10:15:00,315.9,315.95,315.26,315.4,16865.0
2019-02-12 10:20:00,315.46,315.46,315.205,315.23,17678.2
2019-02-12 10:25:00,315.15,315.15,314.54,314.54,13272.0
2019-02-12 10:30:00,315.0,316.06,315.0,315.91,16589.6
2019-02-12 10:35:00,315.81,315.81,315.75,315.75,10740.4
2019-02-12 10:40:00,315.35,315.66,315.32,315.32,12339.8
2019-02-12 10:45:00,315.185,316.05,315.185,316.05,15938.6
2019-02-12 10:50:00,316.23,316.8,316.21,316.41,11092.0
2019-02-12 10:55:00,316.6,317.0,316.6,317.0,16806.8
2019-02-12 11:00:00,316.7,316.79,315.94,316.005,14030.75
2019-02-12 11:05:00,316.005,316.24,315.975,316.21,16411.4
2019-02-12 11:10:00,316.03,316.74,316.03,316.67,10352.0
2019-02-12 11:15:00,316.32,316.38,316.05,316.205,11959.2
2019-02-12 11:20:00,316.56,316.56,316.1,316.29,10870.0
2019-02-12 11:25:00,316.505,316.785,316.435,316.7,6733.4
2019-02-12 11:30:00,316.56,316.84,316.41,316.56,9826.0
2019-02-12 11:35:00,316.46,316.5,316.365,316.365,7297.0
2019-02-12 11:40:00,316.41,316.555,316.145,316.145,5151.6
2019-02-12 11:45:00,316.225,316.43,315.625,315.67,21041.8
2019-02-12 11:50:00,315.615,315.84,315.615,315.84,6242.8
2019-02-12 11:55:00,315.95,316.16,315.95,316.15,8250.4
2019-02-12 12:00:00,316.11,316.23,316.0,316.14,16771.75
2019-02-12 12:05:00,315.72,315.84,315.71,315.84,13671.2
2019-02-12 12:10:00,315.97,316.14,315.97,316.12,2367.2
2019-02-12 12:15:00,315.86,315.99,315.1,315.1,11040.4
2019-02-12 12:20:00,314.895,314.92,314.37,314.37,18617.0
2019-02-12 12:25:00,314.76,314.76,314.2,314.71,7998.4
2019-02-12 12:30:00,314.79,314.79,314.4,314.4,4672.0
2019-02-12 12:35:00,314.75,314.95,314.325,314.43,9783.4
2019-02-12 12:40:00,314.45,314.63,314.44,314.63,3565.4
2019-02-12 12:45:00,314.0,314.12,313.23,313.25,20781.0
2019-02-12 12:50:00,313.315,313.55,312.68,312.775,19641.2
2019-02-12 12:55:00,312.86,313.1,312.695,313.1,8350.8
2019-02-12 13:00:00,313.25,313.295,312.16,312.31,18458.25
2019-02-12 13:05:00,312.275,312.43,311.0,311.72,39998.6
2019-02-12 13:10:00,311.8,311.8,310.88,311.12,13957.4
2019-02-12 13:15:00,311.2,311.24,309.915,310.04,29834.4
2019-02-12 13:20:00,310.94,311.46,310.94,311.46,22815.6
2019-02-12 13:25:00,311.7,312.0,311.7,311.93,12420.8
2019-02-12 13:30:00,311.86,312.19,311.86,312.19,10880.6
2019-02-12 13:35:00,312.6,312.765,312.44,312.46,13108.2
2019-02-12 13:40:00,312.45,312.45,312.32,312.32,5892.6
2019-02-12 13:45:00,312.26,312.43,312.26,312.43,6185.6
2019-02-12 13:50:00,312.385,312.9,312.385,312.9,7318.6
2019-02-12 13:55:00,312.64,312.64,312.64,312.64,6568.6
2019-02-12 14:00:00,311.96,312.03,311.895,311.895,6585.0
2019-02-12 14:05:00,312.05,312.06,311.92,312.04,3898.8
2019-02-12 14:10:00,312.345,312.685,312.345,312.685,5589.4
2019-02-12 14:15:00,312.685,313.28,312.61,313.28,11351.4
2019-02-12 14:20:00,313.04,313.04,312.94,312.94,9130.0
2019-02-12 14:25:00,313.02,313.06,312.73,312.8,4552.2
2019-02-12 14:30:00,312.925,313.08,312.63,312.63,8345.6
2019-02-12 14:35:00,312.35,312.89,312.35,312.89,7854.2
2019-02-12 14:40:00,312.74,312.865,312.72,312.77,2892.6
2019-02-12 14:45:00,312.95,313.14,312.9,313.14,5672.0
2019-02-12 14:50:00,312.75,312.75,312.75,312.75,4903.6
2019-02-12 14:55:00,312.79,312.8,312.645,312.7,2477.4
2019-02-12 15:00:00,312.84,313.07,312.785,312.845,6081.75
2019-02-12 15:05:00,312.67,313.02,312.67,312.96,3654.0
2019-02-12 15:10:00,313.1,313.1,312.96,313.04,3775.2
2019-02-12 15:15:00,313.03,313.15,313.03,313.15,4744.0
2019-02-12 15:20:00,312.97,313.47,312.97,313.31,6209.6
2019-02-12 15:25:00,313.39,313.39,313.0,313.0,7635.4
2019-02-12 15:30:00,312.88,312.88,312.19,312.19,13249.6
2019-02-12 15:35:00,312.14,312.14,311.95,311.96,9819.2
2019-02-12 15:40:00,312.21,312.67,312.21,312.25,8443.0
2019-02-12 15:45:00,312.24,312.65,312.22,312.4,14445.6
2019-02-12 15:50:00,312.32,312.32,311.835,311.87,20123.2
2019-02-12 15:55:00,311.69,312.28,311.69,311.81,35849.0
2019-02-13 09:30:00,312.3,312.3,310.33,310.33,50177.0
2019-02-13 09:35:00,310.27,310.81,309.02,309.42,38121.2
2019-02-13 09:40:00,309.47,309.75,307.97,308.7,47760.0
2019-02-13 09:45:00,308.88,308.93,307.6,308.93,43434.2
2019-02-13 09:50:00,308.62,309.69,308.62,309.01,24459.2
2019-02-13 09:55:00,308.79,309.06,308.52,308.8,29768.4
2019-02-13 10:00:00,309.31,309.4,308.5,309.15,20842.5
2019-02-13 10:05:00,309.49,310.7,309.48,310.09,31821.4
2019-02-13 10:10:00,310.04,310.075,309.33,309.4,13074.8
2019-02-13 10:15:00,309.48,309.48,308.6,308.88,11228.4
2019-02-13 10:20:00,309.11,309.11,308.96,308.96,7115.6
2019-02-13 10:25:00,309.29,309.295,308.92,309.06,5891.6
2019-02-13 10:30:00,309.325,309.51,309.09,309.15,10794.8
2019-02-13 10:35:00,308.775,308.775,308.5,308.625,10913.8
2019-02-13 10:40:00,308.445,308.6,308.25,308.6,8952.2
2019-02-13 10:45:00,308.3,308.3,308.03,308.03,20155.0
2019-02-13 10:50:00,308.235,308.3,307.19,307.19,21937.0
2019-02-13 10:55:00,307.43,307.79,307.395,307.67,10557.6
2019-02-13 11:00:00,308.15,308.25,307.59,307.59,10473.25
2019-02-13 11:05:00,307.75,308.0,307.55,308.0,9166.2
2019-02-13 11:10:00,307.89,307.89,307.36,307.44,8427.2
2019-02-13 11:15:00,307.44,307.51,306.79,307.49,24477.4
2019-02-13 11:20:00,307.19,307.265,306.79,306.79,10713.8
2019-02-13 11:25:00,306.66,307.11,306.66,306.76,16824.6
2019-02-13 11:30:00,306.75,306.75,306.0,306.14,20549.2
2019-02-13 11:35:00,305.98,306.21,305.64,306.02,14525.2
2019-02-13 11:40:00,306.13,307.15,305.96,307.14,23314.2
2019-02-13 11:45:00,306.935,307.455,306.935,307.41,25889.8
2019-02-13 11:50:00,307.475,307.495,307.165,307.255,7694.0
2019-02-13 11:55:00,307.29,307.75,307.29,307.67,9034.6
2019-02-13 12:00:00,307.53,307.85,307.455,307.825,9201.5
2019-02-13 12:05:00,308.055,308.38,307.81,307.81,8760.4
2019-02-13 12:10:00,307.73,307.73,307.38,307.38,12081.4
2019-02-13 12:25:00,307.22,307.36,307.17,307.36,3114.2
2019-02-13 12:30:00,306.765,306.765,306.42,306.42,7324.8
2019-02-13 12:35:00,306.48,306.48,306.02,306.39,15698.4
2019-02-13 12:40:00,306.78,306.83,306.78,306.83,10282.8
2019-02-13 12:45:00,306.79,306.91,306.79,306.91,4295.6
2019-02-13 12:50:00,306.265,306.37,306.265,306.37,3873.2
2019-02-13 12:55:00,306.68,306.72,306.5,306.5,3985.8
2019-02-13 13:00:00,306.54,306.54,306.54,306.54,2652.0
2019-02-13 13:05:00,306.43,306.98,306.43,306.81,4612.8
2019-02-13 13:10:00,306.855,306.855,306.795,306.795,7714.4
2019-02-13 13:15:00,306.89,306.89,306.88,306.88,6498.0
2019-02-13 13:20:00,307.06,307.065,307.055,307.06,3218.6
2019-02-13 13:25:00,307.28,307.28,307.075,307.075,3193.0
2019-02-13 13:30:00,307.24,307.36,307.11,307.36,5331.6
2019-02-13 13:35:00,307.37,307.99,307.34,307.89,10301.8
2019-02-13 13:40:00,307.88,308.04,307.615,307.95,7896.2
2019-02-13 13:45:00,307.94,308.07,307.785,308.07,7129.8
2019-02-13 13:50:00,308.3,308.3,307.86,307.86,8360.6
2019-02-13 13:55:00,308.05,308.05,307.92,307.92,2834.4
2019-02-13 14:00:00,308.09,308.13,308.09,308.13,3037.25
2019-02-13 14:05:00,307.65,307.68,307.65,307.68,4102.6
2019-02-13 14:10:00,307.56,307.79,307.56,307.79,4690.4
2019-02-13 14:15:00,307.89,308.08,307.89,308.08,8321.0
2019-02-13 14:20:00,308.275,308.94,308.18,308.9,16440.0
2019-02-13 14:25:00,308.85,309.2,308.555,308.93,16829.2
2019-02-13 14:30:00,308.84,309.4,308.84,309.4,13338.6
2019-02-13 14:35:00,309.47,309.49,309.04,309.4,9482.4
2019-02-13 14:40:00,309.36,309.37,308.65,308.715,12688.0
2019-02-13 14:45:00,308.64,308.64,308.64,308.64,4247.4
2019-02-13 14:50:00,309.09,309.29,308.92,309.29,6384.2
2019-02-13 14:55:00,309.4,309.6,309.3,309.3,7719.0
2019-02-13 15:00:00,309.285,309.3,308.92,308.92,6692.75
2019-02-13 15:05:00,308.7,308.7,308.7,308.7,4676.8
2019-02-13 15:10:00,308.56,308.62,308.2,308.41,7746.2
2019-02-13 15:15:00,308.4,308.4,308.4,308.4,4754.4
2019-02-13 15:20:00,308.3,308.41,308.3,308.39,4057.6
2019-02-13 15:25:00,308.0,308.0,308.0,308.0,8225.0
2019-02-13 15:30:00,308.04,308.04,307.81,307.84,8243.2
2019-02-13 15:35:00,307.82,307.82,307.82,307.82,7357.8
2019-02-13 15:40:00,307.91,307.91,307.54,307.67,9617.2
2019-02-13 15:45:00,307.72,307.87,307.45,307.84,16178.8
2019-02-13 15:50:00,307.91,308.16,307.76,307.88,18086.4
2019-02-13 15:55:00,308.06,308.54,308.06,308.13,36639.8
2019-02-14 09:30:00,303.37,304.28,302.0,302.0,82876.0
2019-02-14 09:35:00,301.84,304.68,301.34,303.54,45751.2
2019-02-14 09:40:00,302.83,303.29,302.345,302.71,30471.0
2019-02-14 09:45:00,303.24,303.655,302.0,302.51,31891.0
2019-02-14 09:50:00,302.01,304.64,302.01,304.64,34004.4
2019-02-14 09:55:00,305.0,305.09,304.74,304.74,31519.6
2019-02-14 10:00:00,304.84,305.99,304.61,305.72,38584.0
2019-02-14 10:05:00,306.0,306.625,305.57,305.57,30876.8
2019-02-14 10:10:00,305.59,306.12,305.42,306.12,20391.8
2019-02-14 10:15:00,305.665,306.05,305.45,306.05,16963.0
2019-02-14 10:20:00,305.92,306.69,305.91,306.69,12405.8
2019-02-14 10:25:00,306.01,306.09,303.41,303.74,29868.2
2019-02-14 10:30:00,304.81,304.81,303.15,303.15,20631.8
2019-02-14 10:35:00,302.94,303.485,302.0,302.95,28807.6
2019-02-14 10:40:00,303.705,304.0,303.705,303.925,16393.6
2019-02-14 10:45:00,303.27,303.565,303.05,303.07,8745.4
2019-02-14 10:50:00,303.04,303.53,302.695,302.695,18731.6
2019-02-14 10:55:00,301.8,303.07,301.8,302.82,19804.6
2019-02-14 11:00:00,303.18,303.44,302.57,302.57,16500.5
2019-02-14 11:05:00,303.23,303.23,302.81,302.81,24550.8
2019-02-14 11:10:00,302.855,302.855,302.72,302.72,7245.4
2019-02-14 11:15:00,303.23,303.5,303.135,303.46,6800.6
2019-02-14 11:20:00,303.17,303.34,302.81,302.97,7510.4
2019-02-14 11:25:00,302.94,302.94,302.57,302.6,7110.2
2019-02-14 11:30:00,302.72,302.72,302.58,302.64,9471.6
2019-02-14 11:35:00,302.84,303.14,302.5,303.14,12803.2
2019-02-14 11:40:00,303.13,303.42,303.13,303.42,10425.0
2019-02-14 11:45:00,303.54,303.825,303.5,303.5,12706.0
2019-02-14 11:50:00,303.505,303.79,303.505,303.72,3121.2
2019-02-14 11:55:00,303.66,303.75,303.41,303.56,6891.2
2019-02-14 12:00:00,303.5,303.94,303.5,303.86,4227.75
2019-02-14 12:05:00,304.0,304.66,304.0,304.465,11919.2
2019-02-14 12:10:00,304.33,304.37,303.76,304.07,5500.2
2019-02-14 12:15:00,304.11,304.94,304.11,304.93,7583.0
2019-02-14 12:20:00,305.41,305.43,304.63,304.8,9249.6
2019-02-14 12:25:00,304.99,305.18,304.91,305.18,13226.4
2019-02-14 12:30:00,304.85,304.92,304.65,304.65,5261.6
2019-02-14 12:35:00,304.64,304.64,303.7,303.9,9887.8
2019-02-14 12:40:00,303.94,304.32,303.94,304.32,5048.4
2019-02-14 12:45:00,304.82,304.825,304.53,304.53,3595.6
2019-02-14 12:50:00,304.6,304.6,304.6,304.6,2136.0
2019-02-14 12:55:00,304.63,304.63,304.63,304.63,1592.6
2019-02-14 13:00:00,304.94,304.94,304.94,304.94,5898.25
2019-02-14 13:05:00,305.0,305.0,304.06,304.06,5254.2
2019-02-14 13:10:00,304.29,304.35,304.29,304.35,4173.0
2019-02-14 13:15:00,304.34,304.34,304.2,304.2,3178.4
2019-02-14 13:20:00,304.07,304.07,303.88,304.035,8402.4
2019-02-14 13:25:00,304.09,304.38,304.09,304.345,2625.6
2019-02-14 13:30:00,304.39,304.415,304.01,304.135,3809.4
2019-02-14 13:35:00,304.19,304.19,304.19,304.19,2292.8
2019-02-14 13:40:00,303.975,304.27,303.975,304.18,3204.4
2019-02-14 13:45:00,304.41,304.6,304.41,304.6,3791.2
2019-02-14 13:50:00,304.565,304.61,304.36,304.36,3066.2
2019-02-14 13:55:00,304.27,304.95,304.27,304.95,8693.2
2019-02-14 14:00:00,305.06,305.06,304.92,304.92,5166.75
2019-02-14 14:05:00,304.84,304.94,304.84,304.94,3176.0
2019-02-14 14:10:00,304.67,304.67,304.48,304.48,5373.8
2019-02-14 14:15:00,304.475,305.21,304.025,305.21,19558.4
2019-02-14 14:20:00,305.35,305.4,304.8,304.96,8415.8
2019-02-14 14:25:00,304.96,305.61,304.96,305.525,6311.0
2019-02-14 14:30:00,305.41,305.55,304.91,304.91,8264.8
2019-02-14 14:35:00,304.76,304.935,304.5,304.935,8914.4
2019-02-14 14:40:00,304.81,304.81,304.7,304.7,3959.6
2019-02-14 14:45:00,305.07,305.07,304.905,304.905,7458.0
2019-02-14 14:50:00,304.89,304.89,304.18,304.35,6786.2
2019-02-14 14:55:00,304.33,304.33,304.16,304.25,4981.6
2019-02-14 15:05:00,305.43,305.87,304.92,304.92,16415.6
2019-02-14 15:10:00,304.63,304.8,304.585,304.69,5063.6
2019-02-14 15:15:00,305.1,305.1,304.97,305.025,6433.4
2019-02-14 15:20:00,305.1,305.295,305.1,305.24,8325.2
2019-02-14 15:25:00,305.2,305.2,304.94,304.96,5372.2
2019-02-14 15:30:00,305.14,305.14,304.91,305.01,6242.6
2019-02-14 15:35:00,305.0,305.005,304.835,304.835,6510.4
2019-02-14 15:40:00,304.78,304.82,304.5,304.82,10063.8
2019-02-14 15:45:00,304.77,304.77,304.44,304.44,10994.4
2019-02-14 15:50:00,304.435,304.5,304.17,304.23,22195.4
2019-02-14 15:55:00,304.23,304.23,303.67,303.67,39441.8
2019-02-15 09:30:00,304.315,305.35,304.175,305.35,54853.0
2019-02-15 09:35:00,305.06,306.0,305.06,305.41,32373.6
2019-02-15 09:40:00,305.16,306.4,305.16,305.95,29998.0
2019-02-15 09:45:00,306.38,306.75,305.91,306.61,26535.2
2019-02-15 09:50:00,306.67,306.67,305.8,305.87,19527.8
2019-02-15 09:55:00,306.05,306.8,306.02,306.8,17452.8
2019-02-15 10:00:00,306.8,307.2,306.41,307.0,21128.5
2019-02-15 10:05:00,306.75,307.12,306.67,307.0,11828.4
2019-02-15 10:10:00,306.94,307.2,306.44,307.09,15980.4
2019-02-15 10:15:00,307.11,307.47,307.11,307.43,16732.2
2019-02-15 10:20:00,307.6,307.6,306.93,306.93,13427.0
2019-02-15 10:25:00,306.96,307.15,306.22,306.22,17994.6
2019-02-15 10:30:00,306.335,307.3,306.335,307.3,9650.0
2019-02-15 10:35:00,307.02,307.63,306.91,307.63,12846.8
2019-02-15 10:40:00,307.63,307.8,307.35,307.8,13383.4
2019-02-15 10:45:00,307.8,307.83,307.71,307.71,7075.0
2019-02-15 10:50:00,307.46,307.46,306.84,306.89,8986.8
2019-02-15 10:55:00,306.8,306.97,306.7,306.97,5812.4
2019-02-15 11:00:00,307.145,307.145,306.33,306.37,12785.25
2019-02-15 11:05:00,306.45,306.48,305.995,306.135,12419.0
2019-02-15 11:10:00,306.14,306.14,306.01,306.01,5841.0
2019-02-15 11:15:00,306.33,306.33,305.65,305.7,4556.6
2019-02-15 11:20:00,305.68,306.18,305.68,305.81,6134.2
2019-02-15 11:25:00,305.92,306.15,305.84,306.15,5380.6
2019-02-15 11:30:00,306.49,306.49,306.35,306.35,4794.6
2019-02-15 11:35:00,306.41,306.71,306.35,306.71,5719.0
2019-02-15 11:40:00,306.65,306.9,306.6,306.6,5845.0
2019-02-15 11:45:00,306.54,306.675,306.32,306.465,3705.8
2019-02-15 11:50:00,306.48,306.5,306.01,306.01,6418.6
2019-02-15 11:55:00,305.94,305.94,305.255,305.255,12098.8
2019-02-15 12:00:00,305.78,305.78,305.435,305.54,4605.25
2019-02-15 12:05:00,305.685,305.795,305.515,305.78,7760.0
2019-02-15 12:10:00,305.83,306.14,305.825,306.07,10100.0
2019-02-15 12:15:00,306.02,306.1,306.02,306.1,3520.6
2019-02-15 12:20:00,305.93,306.47,305.93,306.47,4616.4
2019-02-15 12:25:00,306.57,306.84,306.41,306.73,9952.0
2019-02-15 12:30:00,306.87,306.87,306.65,306.65,5507.0
2019-02-15 12:35:00,306.36,306.36,306.36,306.36,3219.6
2019-02-15 12:40:00,306.435,306.435,306.435,306.435,3573.8
2019-02-15 12:45:00,306.83,306.94,306.83,306.86,4343.4
2019-02-15 12:50:00,306.61,306.61,306.6,306.6,2864.2
2019-02-15 12:55:00,306.61,306.61,306.31,306.31,5653.6
2019-02-15 13:00:00,306.32,306.39,306.32,306.35,1984.25
2019-02-15 13:05:00,306.21,306.21,306.02,306.02,3673.2
2019-02-15 13:10:00,306.3,306.3,306.21,306.255,7379.2
2019-02-15 13:15:00,306.04,306.26,306.04,306.255,2914.0
2019-02-15 13:20:00,306.25,306.25,306.14,306.235,3951.2
2019-02-15 13:25:00,306.37,306.37,306.16,306.22,1813.6
2019-02-15 13:30:00,306.49,306.855,306.49,306.855,4346.8
2019-02-15 13:35:00,306.85,306.85,306.85,306.85,4539.6
2019-02-15 13:40:00,306.695,306.84,306.64,306.8,3222.4
2019-02-15 13:45:00,306.78,306.9,306.655,306.69,5497.2
2019-02-15 13:50:00,306.85,307.28,306.85,307.23,14300.8
